freq,unit,sex,age,isced11,geo,time,value
A,PC,T,Y15-24,ED0-2,AT,2010,37.3
A,PC,T,Y15-24,ED0-2,AT,2011,38.4
A,PC,T,Y15-24,ED0-2,AT,2012,37.3
A,PC,T,Y15-24,ED0-2,AT,2013,35.6
A,PC,T,Y15-24,ED0-2,AT,2014,36.7
A,PC,T,Y15-24,ED0-2,AT,2015,36.7
A,PC,T,Y15-24,ED0-2,AT,2016,34.6
A,PC,T,Y15-24,ED0-2,AT,2017,33.5
A,PC,T,Y15-24,ED0-2,AT,2018,34.8
A,PC,T,Y15-24,ED0-2,AT,2019,34.5
A,PC,T,Y15-24,ED0-2,AT,2020,35.8
A,PC,T,Y15-24,ED0-2,AT,2021,35.1
A,PC,T,Y15-24,ED0-2,AT,2022,35.5
A,PC,T,Y15-24,ED0-2,AT,2023,38.3
A,PC,T,Y15-24,ED0-2,AT,2024,36.1
A,PC,T,Y15-24,ED0-2,AT,2025,35.6
A,PC,T,Y15-24,ED0-2,BA,2021,2.7
A,PC,T,Y15-24,ED0-2,BA,2022,1.3
A,PC,T,Y15-24,ED0-2,BA,2023,1.4
A,PC,T,Y15-24,ED0-2,BA,2024,1.3
A,PC,T,Y15-24,ED0-2,BA,2025,1.3
A,PC,T,Y15-24,ED0-2,BE,2010,11.3
A,PC,T,Y15-24,ED0-2,BE,2011,12.4
A,PC,T,Y15-24,ED0-2,BE,2012,11.6
A,PC,T,Y15-24,ED0-2,BE,2013,9.3
A,PC,T,Y15-24,ED0-2,BE,2014,9.3
A,PC,T,Y15-24,ED0-2,BE,2015,8.3
A,PC,T,Y15-24,ED0-2,BE,2016,8.7
A,PC,T,Y15-24,ED0-2,BE,2017,9.8
A,PC,T,Y15-24,ED0-2,BE,2018,12.1
A,PC,T,Y15-24,ED0-2,BE,2019,12.1
A,PC,T,Y15-24,ED0-2,BE,2020,10.6
A,PC,T,Y15-24,ED0-2,BE,2021,10.9
A,PC,T,Y15-24,ED0-2,BE,2022,11.8
A,PC,T,Y15-24,ED0-2,BE,2023,12.0
A,PC,T,Y15-24,ED0-2,BE,2024,12.8
A,PC,T,Y15-24,ED0-2,BE,2025,15.1
A,PC,T,Y15-24,ED0-2,BG,2010,5.3
A,PC,T,Y15-24,ED0-2,BG,2011,4.3
A,PC,T,Y15-24,ED0-2,BG,2012,5.3
A,PC,T,Y15-24,ED0-2,BG,2013,4.7
A,PC,T,Y15-24,ED0-2,BG,2014,4.9
A,PC,T,Y15-24,ED0-2,BG,2015,5.2
A,PC,T,Y15-24,ED0-2,BG,2016,5.7
A,PC,T,Y15-24,ED0-2,BG,2017,6.5
A,PC,T,Y15-24,ED0-2,BG,2018,6.8
A,PC,T,Y15-24,ED0-2,BG,2019,8.1
A,PC,T,Y15-24,ED0-2,BG,2020,6.0
A,PC,T,Y15-24,ED0-2,BG,2021,5.0
A,PC,T,Y15-24,ED0-2,BG,2022,5.1
A,PC,T,Y15-24,ED0-2,BG,2023,5.0
A,PC,T,Y15-24,ED0-2,BG,2024,4.0
A,PC,T,Y15-24,ED0-2,BG,2025,3.6
A,PC,T,Y15-24,ED0-2,CH,2010,53.9
A,PC,T,Y15-24,ED0-2,CH,2011,55.0
A,PC,T,Y15-24,ED0-2,CH,2012,53.4
A,PC,T,Y15-24,ED0-2,CH,2013,53.5
A,PC,T,Y15-24,ED0-2,CH,2014,52.7
A,PC,T,Y15-24,ED0-2,CH,2015,52.3
A,PC,T,Y15-24,ED0-2,CH,2016,52.4
A,PC,T,Y15-24,ED0-2,CH,2017,53.1
A,PC,T,Y15-24,ED0-2,CH,2018,52.4
A,PC,T,Y15-24,ED0-2,CH,2019,50.9
A,PC,T,Y15-24,ED0-2,CH,2020,49.7
A,PC,T,Y15-24,ED0-2,CH,2021,49.5
A,PC,T,Y15-24,ED0-2,CH,2022,51.1
A,PC,T,Y15-24,ED0-2,CH,2023,51.0
A,PC,T,Y15-24,ED0-2,CH,2024,49.0
A,PC,T,Y15-24,ED0-2,CH,2025,50.9
A,PC,T,Y15-24,ED0-2,CY,2010,15.8
A,PC,T,Y15-24,ED0-2,CY,2011,13.5
A,PC,T,Y15-24,ED0-2,CY,2012,10.8
A,PC,T,Y15-24,ED0-2,CY,2013,7.0
A,PC,T,Y15-24,ED0-2,CY,2014,6.8
A,PC,T,Y15-24,ED0-2,CY,2015,4.4
A,PC,T,Y15-24,ED0-2,CY,2016,8.3
A,PC,T,Y15-24,ED0-2,CY,2017,6.9
A,PC,T,Y15-24,ED0-2,CY,2018,7.4
A,PC,T,Y15-24,ED0-2,CY,2019,8.6
A,PC,T,Y15-24,ED0-2,CY,2020,11.6
A,PC,T,Y15-24,ED0-2,CY,2021,11.2
A,PC,T,Y15-24,ED0-2,CY,2022,8.0
A,PC,T,Y15-24,ED0-2,CY,2023,10.3
A,PC,T,Y15-24,ED0-2,CY,2024,11.9
A,PC,T,Y15-24,ED0-2,CY,2025,12.1
A,PC,T,Y15-24,ED0-2,CZ,2010,3.9
A,PC,T,Y15-24,ED0-2,CZ,2011,3.7
A,PC,T,Y15-24,ED0-2,CZ,2012,4.1
A,PC,T,Y15-24,ED0-2,CZ,2013,4.5
A,PC,T,Y15-24,ED0-2,CZ,2014,5.5
A,PC,T,Y15-24,ED0-2,CZ,2015,5.1
A,PC,T,Y15-24,ED0-2,CZ,2016,6.0
A,PC,T,Y15-24,ED0-2,CZ,2017,7.1
A,PC,T,Y15-24,ED0-2,CZ,2018,6.7
A,PC,T,Y15-24,ED0-2,CZ,2019,7.1
A,PC,T,Y15-24,ED0-2,CZ,2020,6.7
A,PC,T,Y15-24,ED0-2,CZ,2021,6.0
A,PC,T,Y15-24,ED0-2,CZ,2022,5.5
A,PC,T,Y15-24,ED0-2,CZ,2023,5.7
A,PC,T,Y15-24,ED0-2,CZ,2024,5.8
A,PC,T,Y15-24,ED0-2,CZ,2025,6.2
A,PC,T,Y15-24,ED0-2,DE,2010,33.1
A,PC,T,Y15-24,ED0-2,DE,2011,45.9
A,PC,T,Y15-24,ED0-2,DE,2012,43.9
A,PC,T,Y15-24,ED0-2,DE,2013,44.2
A,PC,T,Y15-24,ED0-2,DE,2014,30.8
A,PC,T,Y15-24,ED0-2,DE,2015,30.0
A,PC,T,Y15-24,ED0-2,DE,2016,30.3
A,PC,T,Y15-24,ED0-2,DE,2017,30.7
A,PC,T,Y15-24,ED0-2,DE,2018,31.1
A,PC,T,Y15-24,ED0-2,DE,2019,32.2
A,PC,T,Y15-24,ED0-2,DE,2020,31.2
A,PC,T,Y15-24,ED0-2,DE,2021,31.5
A,PC,T,Y15-24,ED0-2,DE,2022,33.4
A,PC,T,Y15-24,ED0-2,DE,2023,33.7
A,PC,T,Y15-24,ED0-2,DE,2024,34.8
A,PC,T,Y15-24,ED0-2,DE,2025,32.4
A,PC,T,Y15-24,ED0-2,DK,2010,46.0
A,PC,T,Y15-24,ED0-2,DK,2011,43.9
A,PC,T,Y15-24,ED0-2,DK,2012,41.7
A,PC,T,Y15-24,ED0-2,DK,2013,39.1
A,PC,T,Y15-24,ED0-2,DK,2014,38.9
A,PC,T,Y15-24,ED0-2,DK,2015,40.5
A,PC,T,Y15-24,ED0-2,DK,2016,42.0
A,PC,T,Y15-24,ED0-2,DK,2017,41.9
A,PC,T,Y15-24,ED0-2,DK,2018,41.8
A,PC,T,Y15-24,ED0-2,DK,2019,43.2
A,PC,T,Y15-24,ED0-2,DK,2020,41.4
A,PC,T,Y15-24,ED0-2,DK,2021,43.2
A,PC,T,Y15-24,ED0-2,DK,2022,46.2
A,PC,T,Y15-24,ED0-2,DK,2023,47.2
A,PC,T,Y15-24,ED0-2,DK,2024,49.0
A,PC,T,Y15-24,ED0-2,DK,2025,49.5
A,PC,T,Y15-24,ED0-2,EA21,2010,22.2
A,PC,T,Y15-24,ED0-2,EA21,2011,22.8
A,PC,T,Y15-24,ED0-2,EA21,2012,21.4
A,PC,T,Y15-24,ED0-2,EA21,2013,20.4
A,PC,T,Y15-24,ED0-2,EA21,2014,18.3
A,PC,T,Y15-24,ED0-2,EA21,2015,18.2
A,PC,T,Y15-24,ED0-2,EA21,2016,18.2
A,PC,T,Y15-24,ED0-2,EA21,2017,18.7
A,PC,T,Y15-24,ED0-2,EA21,2018,19.3
A,PC,T,Y15-24,ED0-2,EA21,2019,19.7
A,PC,T,Y15-24,ED0-2,EA21,2020,18.2
A,PC,T,Y15-24,ED0-2,EA21,2021,18.3
A,PC,T,Y15-24,ED0-2,EA21,2022,20.0
A,PC,T,Y15-24,ED0-2,EA21,2023,20.4
A,PC,T,Y15-24,ED0-2,EA21,2024,20.4
A,PC,T,Y15-24,ED0-2,EA21,2025,19.6
A,PC,T,Y15-24,ED0-2,EE,2010,9.4
A,PC,T,Y15-24,ED0-2,EE,2011,13.3
A,PC,T,Y15-24,ED0-2,EE,2012,13.9
A,PC,T,Y15-24,ED0-2,EE,2013,13.7
A,PC,T,Y15-24,ED0-2,EE,2014,15.0
A,PC,T,Y15-24,ED0-2,EE,2015,17.2
A,PC,T,Y15-24,ED0-2,EE,2016,16.3
A,PC,T,Y15-24,ED0-2,EE,2017,17.3
A,PC,T,Y15-24,ED0-2,EE,2018,20.0
A,PC,T,Y15-24,ED0-2,EE,2019,16.7
A,PC,T,Y15-24,ED0-2,EE,2020,12.1
A,PC,T,Y15-24,ED0-2,EE,2021,12.4
A,PC,T,Y15-24,ED0-2,EE,2022,16.0
A,PC,T,Y15-24,ED0-2,EE,2023,14.4
A,PC,T,Y15-24,ED0-2,EE,2024,15.4
A,PC,T,Y15-24,ED0-2,EE,2025,14.5
A,PC,T,Y15-24,ED0-2,EL,2010,12.5
A,PC,T,Y15-24,ED0-2,EL,2011,9.7
A,PC,T,Y15-24,ED0-2,EL,2012,7.8
A,PC,T,Y15-24,ED0-2,EL,2013,5.8
A,PC,T,Y15-24,ED0-2,EL,2014,6.3
A,PC,T,Y15-24,ED0-2,EL,2015,5.5
A,PC,T,Y15-24,ED0-2,EL,2016,4.7
A,PC,T,Y15-24,ED0-2,EL,2017,4.4
A,PC,T,Y15-24,ED0-2,EL,2018,3.0
A,PC,T,Y15-24,ED0-2,EL,2019,2.6
A,PC,T,Y15-24,ED0-2,EL,2020,2.6
A,PC,T,Y15-24,ED0-2,EL,2021,1.9
A,PC,T,Y15-24,ED0-2,EL,2022,2.4
A,PC,T,Y15-24,ED0-2,EL,2023,2.9
A,PC,T,Y15-24,ED0-2,EL,2024,2.4
A,PC,T,Y15-24,ED0-2,EL,2025,2.5
A,PC,T,Y15-24,ED0-2,ES,2010,23.5
A,PC,T,Y15-24,ED0-2,ES,2011,20.8
A,PC,T,Y15-24,ED0-2,ES,2012,16.9
A,PC,T,Y15-24,ED0-2,ES,2013,15.0
A,PC,T,Y15-24,ED0-2,ES,2014,14.5
A,PC,T,Y15-24,ED0-2,ES,2015,15.8
A,PC,T,Y15-24,ED0-2,ES,2016,15.6
A,PC,T,Y15-24,ED0-2,ES,2017,16.9
A,PC,T,Y15-24,ED0-2,ES,2018,17.7
A,PC,T,Y15-24,ED0-2,ES,2019,18.7
A,PC,T,Y15-24,ED0-2,ES,2020,14.0
A,PC,T,Y15-24,ED0-2,ES,2021,11.1
A,PC,T,Y15-24,ED0-2,ES,2022,12.6
A,PC,T,Y15-24,ED0-2,ES,2023,12.9
A,PC,T,Y15-24,ED0-2,ES,2024,13.9
A,PC,T,Y15-24,ED0-2,ES,2025,13.8
A,PC,T,Y15-24,ED0-2,EU27_2020,2010,20.0
A,PC,T,Y15-24,ED0-2,EU27_2020,2011,20.2
A,PC,T,Y15-24,ED0-2,EU27_2020,2012,19.2
A,PC,T,Y15-24,ED0-2,EU27_2020,2013,18.4
A,PC,T,Y15-24,ED0-2,EU27_2020,2014,16.9
A,PC,T,Y15-24,ED0-2,EU27_2020,2015,17.0
A,PC,T,Y15-24,ED0-2,EU27_2020,2016,17.1
A,PC,T,Y15-24,ED0-2,EU27_2020,2017,17.6
A,PC,T,Y15-24,ED0-2,EU27_2020,2018,18.1
A,PC,T,Y15-24,ED0-2,EU27_2020,2019,18.5
A,PC,T,Y15-24,ED0-2,EU27_2020,2020,17.1
A,PC,T,Y15-24,ED0-2,EU27_2020,2021,17.2
A,PC,T,Y15-24,ED0-2,EU27_2020,2022,18.8
A,PC,T,Y15-24,ED0-2,EU27_2020,2023,19.0
A,PC,T,Y15-24,ED0-2,EU27_2020,2024,18.9
A,PC,T,Y15-24,ED0-2,EU27_2020,2025,18.1
A,PC,T,Y15-24,ED0-2,FI,2010,21.2
A,PC,T,Y15-24,ED0-2,FI,2011,21.4
A,PC,T,Y15-24,ED0-2,FI,2012,22.4
A,PC,T,Y15-24,ED0-2,FI,2013,21.9
A,PC,T,Y15-24,ED0-2,FI,2014,22.1
A,PC,T,Y15-24,ED0-2,FI,2015,21.2
A,PC,T,Y15-24,ED0-2,FI,2016,21.1
A,PC,T,Y15-24,ED0-2,FI,2017,22.5
A,PC,T,Y15-24,ED0-2,FI,2018,23.5
A,PC,T,Y15-24,ED0-2,FI,2019,24.5
A,PC,T,Y15-24,ED0-2,FI,2020,21.6
A,PC,T,Y15-24,ED0-2,FI,2021,27.0
A,PC,T,Y15-24,ED0-2,FI,2022,30.0
A,PC,T,Y15-24,ED0-2,FI,2023,30.1
A,PC,T,Y15-24,ED0-2,FI,2024,26.2
A,PC,T,Y15-24,ED0-2,FI,2025,26.5
A,PC,T,Y15-24,ED0-2,FR,2010,14.5
A,PC,T,Y15-24,ED0-2,FR,2011,14.0
A,PC,T,Y15-24,ED0-2,FR,2012,13.2
A,PC,T,Y15-24,ED0-2,FR,2013,12.2
A,PC,T,Y15-24,ED0-2,FR,2014,10.2
A,PC,T,Y15-24,ED0-2,FR,2015,9.7
A,PC,T,Y15-24,ED0-2,FR,2016,9.4
A,PC,T,Y15-24,ED0-2,FR,2017,9.5
A,PC,T,Y15-24,ED0-2,FR,2018,9.7
A,PC,T,Y15-24,ED0-2,FR,2019,9.5
A,PC,T,Y15-24,ED0-2,FR,2020,9.3
A,PC,T,Y15-24,ED0-2,FR,2021,10.1
A,PC,T,Y15-24,ED0-2,FR,2022,12.0
A,PC,T,Y15-24,ED0-2,FR,2023,11.6
A,PC,T,Y15-24,ED0-2,FR,2024,10.9
A,PC,T,Y15-24,ED0-2,FR,2025,10.6
A,PC,T,Y15-24,ED0-2,HR,2010,3.5
A,PC,T,Y15-24,ED0-2,HR,2011,3.0
A,PC,T,Y15-24,ED0-2,HR,2012,2.6
A,PC,T,Y15-24,ED0-2,HR,2013,1.4
A,PC,T,Y15-24,ED0-2,HR,2014,1.8
A,PC,T,Y15-24,ED0-2,HR,2015,2.7
A,PC,T,Y15-24,ED0-2,HR,2016,2.8
A,PC,T,Y15-24,ED0-2,HR,2017,2.2
A,PC,T,Y15-24,ED0-2,HR,2018,3.1
A,PC,T,Y15-24,ED0-2,HR,2019,1.8
A,PC,T,Y15-24,ED0-2,HR,2020,0.9
A,PC,T,Y15-24,ED0-2,HR,2021,1.8
A,PC,T,Y15-24,ED0-2,HR,2022,2.2
A,PC,T,Y15-24,ED0-2,HR,2023,2.0
A,PC,T,Y15-24,ED0-2,HR,2024,1.4
A,PC,T,Y15-24,ED0-2,HR,2025,1.8
A,PC,T,Y15-24,ED0-2,HU,2010,5.4
A,PC,T,Y15-24,ED0-2,HU,2011,5.2
A,PC,T,Y15-24,ED0-2,HU,2012,5.2
A,PC,T,Y15-24,ED0-2,HU,2013,5.6
A,PC,T,Y15-24,ED0-2,HU,2014,7.4
A,PC,T,Y15-24,ED0-2,HU,2015,9.0
A,PC,T,Y15-24,ED0-2,HU,2016,10.0
A,PC,T,Y15-24,ED0-2,HU,2017,9.8
A,PC,T,Y15-24,ED0-2,HU,2018,9.6
A,PC,T,Y15-24,ED0-2,HU,2019,9.0
A,PC,T,Y15-24,ED0-2,HU,2020,8.5
A,PC,T,Y15-24,ED0-2,HU,2021,9.2
A,PC,T,Y15-24,ED0-2,HU,2022,8.9
A,PC,T,Y15-24,ED0-2,HU,2023,10.2
A,PC,T,Y15-24,ED0-2,HU,2024,8.4
A,PC,T,Y15-24,ED0-2,HU,2025,7.6
A,PC,T,Y15-24,ED0-2,IE,2010,14.4
A,PC,T,Y15-24,ED0-2,IE,2011,11.7
A,PC,T,Y15-24,ED0-2,IE,2012,10.7
A,PC,T,Y15-24,ED0-2,IE,2013,12.3
A,PC,T,Y15-24,ED0-2,IE,2014,10.6
A,PC,T,Y15-24,ED0-2,IE,2015,11.1
A,PC,T,Y15-24,ED0-2,IE,2016,13.8
A,PC,T,Y15-24,ED0-2,IE,2017,10.7
A,PC,T,Y15-24,ED0-2,IE,2018,10.6
A,PC,T,Y15-24,ED0-2,IE,2019,11.5
A,PC,T,Y15-24,ED0-2,IE,2020,10.8
A,PC,T,Y15-24,ED0-2,IE,2021,15.1
A,PC,T,Y15-24,ED0-2,IE,2022,19.1
A,PC,T,Y15-24,ED0-2,IE,2023,19.7
A,PC,T,Y15-24,ED0-2,IE,2024,18.7
A,PC,T,Y15-24,ED0-2,IE,2025,18.5
A,PC,T,Y15-24,ED0-2,IS,2010,60.0
A,PC,T,Y15-24,ED0-2,IS,2011,59.1
A,PC,T,Y15-24,ED0-2,IS,2012,62.2
A,PC,T,Y15-24,ED0-2,IS,2013,66.4
A,PC,T,Y15-24,ED0-2,IS,2014,66.2
A,PC,T,Y15-24,ED0-2,IS,2015,69.5
A,PC,T,Y15-24,ED0-2,IS,2016,74.3
A,PC,T,Y15-24,ED0-2,IS,2017,71.9
A,PC,T,Y15-24,ED0-2,IS,2018,70.9
A,PC,T,Y15-24,ED0-2,IS,2019,64.5
A,PC,T,Y15-24,ED0-2,IS,2020,57.6
A,PC,T,Y15-24,ED0-2,IS,2021,59.4
A,PC,T,Y15-24,ED0-2,IS,2022,66.3
A,PC,T,Y15-24,ED0-2,IS,2023,65.8
A,PC,T,Y15-24,ED0-2,IS,2024,69.9
A,PC,T,Y15-24,ED0-2,IT,2010,12.1
A,PC,T,Y15-24,ED0-2,IT,2011,10.9
A,PC,T,Y15-24,ED0-2,IT,2012,10.1
A,PC,T,Y15-24,ED0-2,IT,2013,8.7
A,PC,T,Y15-24,ED0-2,IT,2014,7.5
A,PC,T,Y15-24,ED0-2,IT,2015,7.5
A,PC,T,Y15-24,ED0-2,IT,2016,7.1
A,PC,T,Y15-24,ED0-2,IT,2017,7.4
A,PC,T,Y15-24,ED0-2,IT,2018,7.7
A,PC,T,Y15-24,ED0-2,IT,2019,7.6
A,PC,T,Y15-24,ED0-2,IT,2020,7.4
A,PC,T,Y15-24,ED0-2,IT,2021,7.0
A,PC,T,Y15-24,ED0-2,IT,2022,7.6
A,PC,T,Y15-24,ED0-2,IT,2023,8.1
A,PC,T,Y15-24,ED0-2,IT,2024,7.8
A,PC,T,Y15-24,ED0-2,IT,2025,6.6
A,PC,T,Y15-24,ED0-2,LT,2010,3.6
A,PC,T,Y15-24,ED0-2,LT,2011,4.3
A,PC,T,Y15-24,ED0-2,LT,2012,4.6
A,PC,T,Y15-24,ED0-2,LT,2013,4.6
A,PC,T,Y15-24,ED0-2,LT,2014,5.0
A,PC,T,Y15-24,ED0-2,LT,2015,4.3
A,PC,T,Y15-24,ED0-2,LT,2016,5.4
A,PC,T,Y15-24,ED0-2,LT,2017,7.0
A,PC,T,Y15-24,ED0-2,LT,2018,7.4
A,PC,T,Y15-24,ED0-2,LT,2019,6.3
A,PC,T,Y15-24,ED0-2,LT,2020,6.1
A,PC,T,Y15-24,ED0-2,LT,2021,5.9
A,PC,T,Y15-24,ED0-2,LT,2022,5.5
A,PC,T,Y15-24,ED0-2,LT,2023,5.1
A,PC,T,Y15-24,ED0-2,LT,2024,4.3
A,PC,T,Y15-24,ED0-2,LT,2025,3.0
A,PC,T,Y15-24,ED0-2,LU,2010,11.4
A,PC,T,Y15-24,ED0-2,LU,2011,11.6
A,PC,T,Y15-24,ED0-2,LU,2012,13.3
A,PC,T,Y15-24,ED0-2,LU,2013,12.9
A,PC,T,Y15-24,ED0-2,LU,2014,12.9
A,PC,T,Y15-24,ED0-2,LU,2015,20.4
A,PC,T,Y15-24,ED0-2,LU,2016,14.2
A,PC,T,Y15-24,ED0-2,LU,2017,13.8
A,PC,T,Y15-24,ED0-2,LU,2018,15.6
A,PC,T,Y15-24,ED0-2,LU,2019,16.3
A,PC,T,Y15-24,ED0-2,LU,2020,14.6
A,PC,T,Y15-24,ED0-2,LU,2021,17.0
A,PC,T,Y15-24,ED0-2,LU,2022,17.4
A,PC,T,Y15-24,ED0-2,LU,2023,17.1
A,PC,T,Y15-24,ED0-2,LU,2024,19.1
A,PC,T,Y15-24,ED0-2,LU,2025,17.4
A,PC,T,Y15-24,ED0-2,LV,2010,10.1
A,PC,T,Y15-24,ED0-2,LV,2011,9.8
A,PC,T,Y15-24,ED0-2,LV,2012,10.5
A,PC,T,Y15-24,ED0-2,LV,2013,10.3
A,PC,T,Y15-24,ED0-2,LV,2014,10.5
A,PC,T,Y15-24,ED0-2,LV,2015,13.4
A,PC,T,Y15-24,ED0-2,LV,2016,11.8
A,PC,T,Y15-24,ED0-2,LV,2017,9.5
A,PC,T,Y15-24,ED0-2,LV,2018,9.8
A,PC,T,Y15-24,ED0-2,LV,2019,10.7
A,PC,T,Y15-24,ED0-2,LV,2020,8.7
A,PC,T,Y15-24,ED0-2,LV,2021,7.8
A,PC,T,Y15-24,ED0-2,LV,2022,7.8
A,PC,T,Y15-24,ED0-2,LV,2023,8.1
A,PC,T,Y15-24,ED0-2,LV,2024,8.5
A,PC,T,Y15-24,ED0-2,LV,2025,10.1
A,PC,T,Y15-24,ED0-2,ME,2011,4.7
A,PC,T,Y15-24,ED0-2,ME,2012,3.7
A,PC,T,Y15-24,ED0-2,ME,2014,4.3
A,PC,T,Y15-24,ED0-2,ME,2015,5.4
A,PC,T,Y15-24,ED0-2,ME,2016,4.5
A,PC,T,Y15-24,ED0-2,ME,2017,5.9
A,PC,T,Y15-24,ED0-2,ME,2018,6.1
A,PC,T,Y15-24,ED0-2,ME,2019,6.9
A,PC,T,Y15-24,ED0-2,MK,2010,6.9
A,PC,T,Y15-24,ED0-2,MK,2011,6.8
A,PC,T,Y15-24,ED0-2,MK,2012,5.2
A,PC,T,Y15-24,ED0-2,MK,2013,6.0
A,PC,T,Y15-24,ED0-2,MK,2014,7.3
A,PC,T,Y15-24,ED0-2,MK,2015,7.7
A,PC,T,Y15-24,ED0-2,MK,2016,5.0
A,PC,T,Y15-24,ED0-2,MK,2017,3.9
A,PC,T,Y15-24,ED0-2,MK,2018,3.4
A,PC,T,Y15-24,ED0-2,MK,2019,4.7
A,PC,T,Y15-24,ED0-2,MK,2020,3.2
A,PC,T,Y15-24,ED0-2,MK,2021,3.3
A,PC,T,Y15-24,ED0-2,MK,2022,3.7
A,PC,T,Y15-24,ED0-2,MK,2023,5.2
A,PC,T,Y15-24,ED0-2,MK,2024,5.0
A,PC,T,Y15-24,ED0-2,MK,2025,6.8
A,PC,T,Y15-24,ED0-2,MT,2010,42.7
A,PC,T,Y15-24,ED0-2,MT,2011,35.6
A,PC,T,Y15-24,ED0-2,MT,2012,33.7
A,PC,T,Y15-24,ED0-2,MT,2013,32.2
A,PC,T,Y15-24,ED0-2,MT,2014,31.9
A,PC,T,Y15-24,ED0-2,MT,2015,31.6
A,PC,T,Y15-24,ED0-2,MT,2016,35.2
A,PC,T,Y15-24,ED0-2,MT,2017,33.5
A,PC,T,Y15-24,ED0-2,MT,2018,45.2
A,PC,T,Y15-24,ED0-2,MT,2019,39.9
A,PC,T,Y15-24,ED0-2,MT,2020,43.8
A,PC,T,Y15-24,ED0-2,MT,2021,34.5
A,PC,T,Y15-24,ED0-2,MT,2022,41.9
A,PC,T,Y15-24,ED0-2,MT,2023,35.5
A,PC,T,Y15-24,ED0-2,MT,2024,34.1
A,PC,T,Y15-24,ED0-2,MT,2025,23.7
A,PC,T,Y15-24,ED0-2,NL,2010,51.9
A,PC,T,Y15-24,ED0-2,NL,2011,52.1
A,PC,T,Y15-24,ED0-2,NL,2012,51.6
A,PC,T,Y15-24,ED0-2,NL,2013,50.5
A,PC,T,Y15-24,ED0-2,NL,2014,49.0
A,PC,T,Y15-24,ED0-2,NL,2015,51.0
A,PC,T,Y15-24,ED0-2,NL,2016,51.9
A,PC,T,Y15-24,ED0-2,NL,2017,53.9
A,PC,T,Y15-24,ED0-2,NL,2018,56.4
A,PC,T,Y15-24,ED0-2,NL,2019,57.6
A,PC,T,Y15-24,ED0-2,NL,2020,55.0
A,PC,T,Y15-24,ED0-2,NL,2021,63.6
A,PC,T,Y15-24,ED0-2,NL,2022,68.6
A,PC,T,Y15-24,ED0-2,NL,2023,69.4
A,PC,T,Y15-24,ED0-2,NL,2024,69.0
A,PC,T,Y15-24,ED0-2,NL,2025,69.5
A,PC,T,Y15-24,ED0-2,NO,2010,48.5
A,PC,T,Y15-24,ED0-2,NO,2011,47.0
A,PC,T,Y15-24,ED0-2,NO,2012,47.9
A,PC,T,Y15-24,ED0-2,NO,2013,45.9
A,PC,T,Y15-24,ED0-2,NO,2014,36.7
A,PC,T,Y15-24,ED0-2,NO,2015,36.5
A,PC,T,Y15-24,ED0-2,NO,2016,35.8
A,PC,T,Y15-24,ED0-2,NO,2017,35.1
A,PC,T,Y15-24,ED0-2,NO,2018,34.3
A,PC,T,Y15-24,ED0-2,NO,2019,35.8
A,PC,T,Y15-24,ED0-2,NO,2020,35.9
A,PC,T,Y15-24,ED0-2,NO,2021,41.6
A,PC,T,Y15-24,ED0-2,NO,2022,41.0
A,PC,T,Y15-24,ED0-2,NO,2023,43.8
A,PC,T,Y15-24,ED0-2,NO,2024,44.2
A,PC,T,Y15-24,ED0-2,NO,2025,44.2
A,PC,T,Y15-24,ED0-2,PL,2010,6.4
A,PC,T,Y15-24,ED0-2,PL,2011,6.2
A,PC,T,Y15-24,ED0-2,PL,2012,6.4
A,PC,T,Y15-24,ED0-2,PL,2013,6.0
A,PC,T,Y15-24,ED0-2,PL,2014,5.6
A,PC,T,Y15-24,ED0-2,PL,2015,5.5
A,PC,T,Y15-24,ED0-2,PL,2016,5.4
A,PC,T,Y15-24,ED0-2,PL,2017,6.3
A,PC,T,Y15-24,ED0-2,PL,2018,5.8
A,PC,T,Y15-24,ED0-2,PL,2019,6.5
A,PC,T,Y15-24,ED0-2,PL,2020,5.9
A,PC,T,Y15-24,ED0-2,PL,2021,5.3
A,PC,T,Y15-24,ED0-2,PL,2022,5.4
A,PC,T,Y15-24,ED0-2,PL,2023,4.6
A,PC,T,Y15-24,ED0-2,PL,2024,4.6
A,PC,T,Y15-24,ED0-2,PL,2025,4.5
A,PC,T,Y15-24,ED0-2,PT,2010,25.1
A,PC,T,Y15-24,ED0-2,PT,2011,21.4
A,PC,T,Y15-24,ED0-2,PT,2012,17.7
A,PC,T,Y15-24,ED0-2,PT,2013,15.3
A,PC,T,Y15-24,ED0-2,PT,2014,14.3
A,PC,T,Y15-24,ED0-2,PT,2015,12.7
A,PC,T,Y15-24,ED0-2,PT,2016,13.1
A,PC,T,Y15-24,ED0-2,PT,2017,13.7
A,PC,T,Y15-24,ED0-2,PT,2018,14.6
A,PC,T,Y15-24,ED0-2,PT,2019,13.8
A,PC,T,Y15-24,ED0-2,PT,2020,10.9
A,PC,T,Y15-24,ED0-2,PT,2021,8.5
A,PC,T,Y15-24,ED0-2,PT,2022,9.1
A,PC,T,Y15-24,ED0-2,PT,2023,10.9
A,PC,T,Y15-24,ED0-2,PT,2024,8.8
A,PC,T,Y15-24,ED0-2,PT,2025,8.3
A,PC,T,Y15-24,ED0-2,RO,2010,17.4
A,PC,T,Y15-24,ED0-2,RO,2011,15.6
