freq,sex,age,training,wstatus,unit,geo,time,value
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2014,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2015,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2016,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2017,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2018,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2019,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2020,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2021,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2022,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2023,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2024,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU,2025,9.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2010,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2011,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2012,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2013,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2014,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2015,7.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2016,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2017,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2018,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2019,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2020,8.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2021,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2022,6.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2023,5.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2024,5.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU1,2025,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU10,2010,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU10,2011,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU10,2012,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2013,10.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2014,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2015,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2016,7.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2017,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2018,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2019,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2020,6.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2021,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2022,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2023,3.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2024,4.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU11,2025,3.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2013,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2014,11.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2015,9.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2016,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2017,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2018,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2019,7.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2020,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2021,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2022,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2023,7.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2024,6.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU12,2025,8.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2010,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2011,11.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2012,12.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2013,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2014,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2015,10.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2016,9.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2017,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2018,10.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2019,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2020,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2021,8.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2022,8.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2023,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2024,9.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU2,2025,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2010,11.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2011,11.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2012,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2013,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2014,11.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2015,7.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2016,8.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2017,8.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2018,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2019,8.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2020,10.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2021,8.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2022,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2023,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2024,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU21,2025,8.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2010,10.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2011,8.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2012,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2013,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2014,11.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2015,10.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2016,7.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2017,9.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2018,7.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2019,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2020,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2021,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2022,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2024,7.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU22,2025,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2010,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2011,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2012,15.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2013,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2014,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2015,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2016,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2017,15.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2018,15.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2019,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2020,13.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2021,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2022,12.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2023,13.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2024,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU23,2025,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2010,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2011,16.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2012,18.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2013,18.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2014,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2015,14.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2016,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2017,13.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2018,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2019,14.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2020,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2021,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2022,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2023,13.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2024,14.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU3,2025,13.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2010,17.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2011,18.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2012,21.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2013,20.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2014,18.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2015,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2016,15.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2017,16.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2018,16.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2019,17.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2020,17.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2021,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2022,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2023,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2024,18.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU31,2025,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2010,16.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2011,17.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2012,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2013,19.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2014,18.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2015,15.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2016,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2017,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2018,15.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2019,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2020,18.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2021,17.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2022,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2023,13.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2024,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU32,2025,12.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2010,11.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2011,11.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2012,13.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2013,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2014,12.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2015,12.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2016,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2017,9.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2018,8.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2019,9.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2020,10.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2021,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2022,9.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2023,10.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2024,8.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,HU33,2025,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2010,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2011,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2012,19.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2013,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2014,15.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2015,14.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2016,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2017,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2018,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2019,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2020,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2021,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2022,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2024,5.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE,2025,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2010,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2011,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2012,19.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2013,16.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2014,15.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2015,14.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2016,12.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2017,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2018,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2019,10.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2020,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2021,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2022,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2024,5.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE0,2025,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE01,2010,19.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE01,2011,20.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE02,2010,19.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE02,2011,18.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2012,18.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2013,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2014,15.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2015,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2016,11.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2017,10.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2018,10.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2019,13.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2020,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2021,7.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2022,6.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2023,5.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2024,5.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE04,2025,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2012,19.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2013,16.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2014,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2015,14.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2016,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2017,11.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2018,10.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2019,10.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2020,10.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2021,7.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2022,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2023,6.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2024,5.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE05,2025,5.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2012,19.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2013,16.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2014,14.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2015,13.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2016,13.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2017,11.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2018,9.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2019,8.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2020,11.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2021,7.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2022,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2023,6.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2024,6.3
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IE06,2025,6.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2010,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2011,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2012,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2013,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2014,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2015,4.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2016,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2017,3.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2018,4.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2019,4.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2020,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2021,5.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2022,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2023,3.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS,2024,4.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2010,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2011,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2012,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2013,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2014,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2015,4.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2016,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2017,3.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2018,4.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2019,4.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2020,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2021,5.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2022,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2023,3.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS0,2024,4.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2010,7.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2011,6.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2012,5.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2013,5.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2014,5.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2015,4.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2016,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2017,3.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2018,4.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2019,4.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2020,6.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2021,5.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2022,4.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2023,3.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IS00,2024,4.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2010,19.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2011,19.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2012,21.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2013,22.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2014,22.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2015,21.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2016,19.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2017,20.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2018,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2019,18.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2020,19.1
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2021,19.8
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2022,15.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2023,12.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2024,12.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,IT,2025,9.9
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2010,14.5
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2011,14.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2012,15.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2013,17.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2014,16.7
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2015,17.0
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2016,15.6
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2017,15.4
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2018,14.2
A,T,Y15-24,NO_FE_NO_NFE,NEMP,PC,ITC,2019,13.2
