freq,unit,sex,age,nace_r2,geo,time,value
A,THS_PER,T,Y15-24,F,SK,2024,18.0
A,THS_PER,T,Y15-24,F,SK,2025,15.1
A,THS_PER,T,Y15-24,F,TR,2015,354.4
A,THS_PER,T,Y15-24,F,TR,2016,365.4
A,THS_PER,T,Y15-24,F,TR,2017,376.7
A,THS_PER,T,Y15-24,F,TR,2018,317.7
A,THS_PER,T,Y15-24,F,TR,2019,225.6
A,THS_PER,T,Y15-24,F,TR,2020,199.8
A,THS_PER,T,Y15-24,F,TR,2021,269.1
A,THS_PER,T,Y15-24,F,TR,2022,279.3
A,THS_PER,T,Y15-24,F,TR,2023,307.9
A,THS_PER,T,Y15-24,F,TR,2024,341.2
A,THS_PER,T,Y15-24,F,TR,2025,383.0
A,THS_PER,T,Y15-24,F,UK,2015,229.6
A,THS_PER,T,Y15-24,F,UK,2016,225.7
A,THS_PER,T,Y15-24,F,UK,2017,239.8
A,THS_PER,T,Y15-24,F,UK,2018,234.3
A,THS_PER,T,Y15-24,F,UK,2019,243.8
A,THS_PER,T,Y15-24,G,AT,2015,98.3
A,THS_PER,T,Y15-24,G,AT,2016,96.9
A,THS_PER,T,Y15-24,G,AT,2017,97.7
A,THS_PER,T,Y15-24,G,AT,2018,95.1
A,THS_PER,T,Y15-24,G,AT,2019,95.8
A,THS_PER,T,Y15-24,G,AT,2020,98.4
A,THS_PER,T,Y15-24,G,AT,2021,90.1
A,THS_PER,T,Y15-24,G,AT,2022,86.4
A,THS_PER,T,Y15-24,G,AT,2023,93.6
A,THS_PER,T,Y15-24,G,AT,2024,90.3
A,THS_PER,T,Y15-24,G,AT,2025,85.3
A,THS_PER,T,Y15-24,G,BA,2021,15.8
A,THS_PER,T,Y15-24,G,BA,2022,13.8
A,THS_PER,T,Y15-24,G,BA,2023,10.0
A,THS_PER,T,Y15-24,G,BA,2024,11.1
A,THS_PER,T,Y15-24,G,BA,2025,12.9
A,THS_PER,T,Y15-24,G,BE,2015,64.5
A,THS_PER,T,Y15-24,G,BE,2016,56.0
A,THS_PER,T,Y15-24,G,BE,2017,62.3
A,THS_PER,T,Y15-24,G,BE,2018,73.0
A,THS_PER,T,Y15-24,G,BE,2019,72.8
A,THS_PER,T,Y15-24,G,BE,2020,67.8
A,THS_PER,T,Y15-24,G,BE,2021,76.5
A,THS_PER,T,Y15-24,G,BE,2022,69.2
A,THS_PER,T,Y15-24,G,BE,2023,70.7
A,THS_PER,T,Y15-24,G,BE,2024,76.8
A,THS_PER,T,Y15-24,G,BE,2025,79.2
A,THS_PER,T,Y15-24,G,BG,2015,33.8
A,THS_PER,T,Y15-24,G,BG,2016,29.5
A,THS_PER,T,Y15-24,G,BG,2017,33.7
A,THS_PER,T,Y15-24,G,BG,2018,26.4
A,THS_PER,T,Y15-24,G,BG,2019,24.0
A,THS_PER,T,Y15-24,G,BG,2020,25.3
A,THS_PER,T,Y15-24,G,BG,2021,22.1
A,THS_PER,T,Y15-24,G,BG,2022,23.8
A,THS_PER,T,Y15-24,G,BG,2023,24.4
A,THS_PER,T,Y15-24,G,BG,2024,25.0
A,THS_PER,T,Y15-24,G,BG,2025,23.2
A,THS_PER,T,Y15-24,G,CH,2015,95.5
A,THS_PER,T,Y15-24,G,CH,2016,98.8
A,THS_PER,T,Y15-24,G,CH,2017,90.7
A,THS_PER,T,Y15-24,G,CH,2018,87.5
A,THS_PER,T,Y15-24,G,CH,2019,84.4
A,THS_PER,T,Y15-24,G,CH,2020,84.2
A,THS_PER,T,Y15-24,G,CH,2021,72.3
A,THS_PER,T,Y15-24,G,CH,2022,65.7
A,THS_PER,T,Y15-24,G,CH,2023,70.5
A,THS_PER,T,Y15-24,G,CH,2024,76.5
A,THS_PER,T,Y15-24,G,CH,2025,75.0
A,THS_PER,T,Y15-24,G,CY,2015,7.2
A,THS_PER,T,Y15-24,G,CY,2016,6.4
A,THS_PER,T,Y15-24,G,CY,2017,7.2
A,THS_PER,T,Y15-24,G,CY,2018,8.2
A,THS_PER,T,Y15-24,G,CY,2019,5.3
A,THS_PER,T,Y15-24,G,CY,2020,5.3
A,THS_PER,T,Y15-24,G,CY,2021,6.4
A,THS_PER,T,Y15-24,G,CY,2022,6.1
A,THS_PER,T,Y15-24,G,CY,2023,7.3
A,THS_PER,T,Y15-24,G,CY,2024,6.7
A,THS_PER,T,Y15-24,G,CY,2025,6.2
A,THS_PER,T,Y15-24,G,CZ,2015,45.5
A,THS_PER,T,Y15-24,G,CZ,2016,44.2
A,THS_PER,T,Y15-24,G,CZ,2017,39.0
A,THS_PER,T,Y15-24,G,CZ,2018,40.4
A,THS_PER,T,Y15-24,G,CZ,2019,42.4
A,THS_PER,T,Y15-24,G,CZ,2020,37.9
A,THS_PER,T,Y15-24,G,CZ,2021,35.3
A,THS_PER,T,Y15-24,G,CZ,2022,36.8
A,THS_PER,T,Y15-24,G,CZ,2023,41.8
A,THS_PER,T,Y15-24,G,CZ,2024,39.1
A,THS_PER,T,Y15-24,G,CZ,2025,45.5
A,THS_PER,T,Y15-24,G,DE,2015,692.3
A,THS_PER,T,Y15-24,G,DE,2016,703.1
A,THS_PER,T,Y15-24,G,DE,2017,716.8
A,THS_PER,T,Y15-24,G,DE,2018,716.0
A,THS_PER,T,Y15-24,G,DE,2019,717.2
A,THS_PER,T,Y15-24,G,DE,2020,657.8
A,THS_PER,T,Y15-24,G,DE,2021,644.1
A,THS_PER,T,Y15-24,G,DE,2022,666.3
A,THS_PER,T,Y15-24,G,DE,2023,730.3
A,THS_PER,T,Y15-24,G,DE,2024,737.2
A,THS_PER,T,Y15-24,G,DE,2025,717.3
A,THS_PER,T,Y15-24,G,DK,2015,116.4
A,THS_PER,T,Y15-24,G,DK,2016,121.3
A,THS_PER,T,Y15-24,G,DK,2017,123.0
A,THS_PER,T,Y15-24,G,DK,2018,126.4
A,THS_PER,T,Y15-24,G,DK,2019,122.4
A,THS_PER,T,Y15-24,G,DK,2020,122.5
A,THS_PER,T,Y15-24,G,DK,2021,124.8
A,THS_PER,T,Y15-24,G,DK,2022,125.0
A,THS_PER,T,Y15-24,G,DK,2023,123.4
A,THS_PER,T,Y15-24,G,DK,2024,135.2
A,THS_PER,T,Y15-24,G,DK,2025,133.0
A,THS_PER,T,Y15-24,G,EA21,2015,2337.2
A,THS_PER,T,Y15-24,G,EA21,2016,2331.6
A,THS_PER,T,Y15-24,G,EA21,2017,2387.8
A,THS_PER,T,Y15-24,G,EA21,2018,2439.2
A,THS_PER,T,Y15-24,G,EA21,2019,2482.4
A,THS_PER,T,Y15-24,G,EA21,2020,2322.7
A,THS_PER,T,Y15-24,G,EA21,2021,2459.3
A,THS_PER,T,Y15-24,G,EA21,2022,2597.9
A,THS_PER,T,Y15-24,G,EA21,2023,2739.5
A,THS_PER,T,Y15-24,G,EA21,2024,2709.0
A,THS_PER,T,Y15-24,G,EA21,2025,2703.0
A,THS_PER,T,Y15-24,G,EE,2015,9.0
A,THS_PER,T,Y15-24,G,EE,2016,8.4
A,THS_PER,T,Y15-24,G,EE,2017,7.8
A,THS_PER,T,Y15-24,G,EE,2018,9.5
A,THS_PER,T,Y15-24,G,EE,2019,9.0
A,THS_PER,T,Y15-24,G,EE,2020,8.7
A,THS_PER,T,Y15-24,G,EE,2021,6.8
A,THS_PER,T,Y15-24,G,EE,2022,7.5
A,THS_PER,T,Y15-24,G,EE,2023,8.1
A,THS_PER,T,Y15-24,G,EE,2024,8.0
A,THS_PER,T,Y15-24,G,EE,2025,9.6
A,THS_PER,T,Y15-24,G,EL,2015,30.8
A,THS_PER,T,Y15-24,G,EL,2016,30.6
A,THS_PER,T,Y15-24,G,EL,2017,32.0
A,THS_PER,T,Y15-24,G,EL,2018,29.6
A,THS_PER,T,Y15-24,G,EL,2019,29.4
A,THS_PER,T,Y15-24,G,EL,2020,27.0
A,THS_PER,T,Y15-24,G,EL,2021,26.8
A,THS_PER,T,Y15-24,G,EL,2022,31.6
A,THS_PER,T,Y15-24,G,EL,2023,42.7
A,THS_PER,T,Y15-24,G,EL,2024,37.6
A,THS_PER,T,Y15-24,G,EL,2025,46.5
A,THS_PER,T,Y15-24,G,ES,2015,190.5
A,THS_PER,T,Y15-24,G,ES,2016,186.4
A,THS_PER,T,Y15-24,G,ES,2017,193.4
A,THS_PER,T,Y15-24,G,ES,2018,197.8
A,THS_PER,T,Y15-24,G,ES,2019,219.0
A,THS_PER,T,Y15-24,G,ES,2020,182.0
A,THS_PER,T,Y15-24,G,ES,2021,177.4
A,THS_PER,T,Y15-24,G,ES,2022,185.3
A,THS_PER,T,Y15-24,G,ES,2023,216.6
A,THS_PER,T,Y15-24,G,ES,2024,227.0
A,THS_PER,T,Y15-24,G,ES,2025,238.4
A,THS_PER,T,Y15-24,G,EU27_2020,2015,2962.6
A,THS_PER,T,Y15-24,G,EU27_2020,2016,2969.8
A,THS_PER,T,Y15-24,G,EU27_2020,2017,3024.4
A,THS_PER,T,Y15-24,G,EU27_2020,2018,3069.5
A,THS_PER,T,Y15-24,G,EU27_2020,2019,3119.7
A,THS_PER,T,Y15-24,G,EU27_2020,2020,2923.1
A,THS_PER,T,Y15-24,G,EU27_2020,2021,3045.9
A,THS_PER,T,Y15-24,G,EU27_2020,2022,3191.8
A,THS_PER,T,Y15-24,G,EU27_2020,2023,3321.2
A,THS_PER,T,Y15-24,G,EU27_2020,2024,3300.0
A,THS_PER,T,Y15-24,G,EU27_2020,2025,3292.0
A,THS_PER,T,Y15-24,G,FI,2015,52.7
A,THS_PER,T,Y15-24,G,FI,2016,54.4
A,THS_PER,T,Y15-24,G,FI,2017,51.3
A,THS_PER,T,Y15-24,G,FI,2018,53.9
A,THS_PER,T,Y15-24,G,FI,2019,50.6
A,THS_PER,T,Y15-24,G,FI,2020,44.5
A,THS_PER,T,Y15-24,G,FI,2021,52.8
A,THS_PER,T,Y15-24,G,FI,2022,53.4
A,THS_PER,T,Y15-24,G,FI,2023,52.8
A,THS_PER,T,Y15-24,G,FI,2024,50.5
A,THS_PER,T,Y15-24,G,FI,2025,47.3
A,THS_PER,T,Y15-24,G,FR,2015,403.6
A,THS_PER,T,Y15-24,G,FR,2016,383.4
A,THS_PER,T,Y15-24,G,FR,2017,409.8
A,THS_PER,T,Y15-24,G,FR,2018,455.6
A,THS_PER,T,Y15-24,G,FR,2019,460.8
A,THS_PER,T,Y15-24,G,FR,2020,448.9
A,THS_PER,T,Y15-24,G,FR,2021,489.1
A,THS_PER,T,Y15-24,G,FR,2022,579.7
A,THS_PER,T,Y15-24,G,FR,2023,587.2
A,THS_PER,T,Y15-24,G,FR,2024,558.4
A,THS_PER,T,Y15-24,G,FR,2025,569.0
A,THS_PER,T,Y15-24,G,HR,2015,13.6
A,THS_PER,T,Y15-24,G,HR,2016,19.4
A,THS_PER,T,Y15-24,G,HR,2017,18.2
A,THS_PER,T,Y15-24,G,HR,2018,18.7
A,THS_PER,T,Y15-24,G,HR,2019,20.9
A,THS_PER,T,Y15-24,G,HR,2020,16.2
A,THS_PER,T,Y15-24,G,HR,2021,15.3
A,THS_PER,T,Y15-24,G,HR,2022,18.4
A,THS_PER,T,Y15-24,G,HR,2023,19.7
A,THS_PER,T,Y15-24,G,HR,2024,18.8
A,THS_PER,T,Y15-24,G,HR,2025,16.7
A,THS_PER,T,Y15-24,G,HU,2015,42.8
A,THS_PER,T,Y15-24,G,HU,2016,42.9
A,THS_PER,T,Y15-24,G,HU,2017,42.6
A,THS_PER,T,Y15-24,G,HU,2018,45.5
A,THS_PER,T,Y15-24,G,HU,2019,45.4
A,THS_PER,T,Y15-24,G,HU,2020,43.7
A,THS_PER,T,Y15-24,G,HU,2021,36.9
A,THS_PER,T,Y15-24,G,HU,2022,39.8
A,THS_PER,T,Y15-24,G,HU,2023,42.2
A,THS_PER,T,Y15-24,G,HU,2024,39.8
A,THS_PER,T,Y15-24,G,HU,2025,44.6
A,THS_PER,T,Y15-24,G,IE,2015,57.6
A,THS_PER,T,Y15-24,G,IE,2016,63.3
A,THS_PER,T,Y15-24,G,IE,2017,61.2
A,THS_PER,T,Y15-24,G,IE,2018,60.7
A,THS_PER,T,Y15-24,G,IE,2019,60.6
A,THS_PER,T,Y15-24,G,IE,2020,63.0
A,THS_PER,T,Y15-24,G,IE,2021,73.6
A,THS_PER,T,Y15-24,G,IE,2022,75.2
A,THS_PER,T,Y15-24,G,IE,2023,81.7
A,THS_PER,T,Y15-24,G,IE,2024,78.9
A,THS_PER,T,Y15-24,G,IE,2025,78.6
A,THS_PER,T,Y15-24,G,IS,2015,7.3
A,THS_PER,T,Y15-24,G,IS,2016,7.9
A,THS_PER,T,Y15-24,G,IS,2017,7.7
A,THS_PER,T,Y15-24,G,IS,2018,7.4
A,THS_PER,T,Y15-24,G,IS,2019,6.4
A,THS_PER,T,Y15-24,G,IS,2020,6.2
A,THS_PER,T,Y15-24,G,IS,2021,6.1
A,THS_PER,T,Y15-24,G,IS,2022,6.6
A,THS_PER,T,Y15-24,G,IS,2023,7.4
A,THS_PER,T,Y15-24,G,IS,2024,7.1
A,THS_PER,T,Y15-24,G,IT,2015,180.4
A,THS_PER,T,Y15-24,G,IT,2016,191.9
A,THS_PER,T,Y15-24,G,IT,2017,198.3
A,THS_PER,T,Y15-24,G,IT,2018,176.1
A,THS_PER,T,Y15-24,G,IT,2019,191.8
A,THS_PER,T,Y15-24,G,IT,2020,182.7
A,THS_PER,T,Y15-24,G,IT,2021,176.1
A,THS_PER,T,Y15-24,G,IT,2022,189.8
A,THS_PER,T,Y15-24,G,IT,2023,205.6
A,THS_PER,T,Y15-24,G,IT,2024,205.2
A,THS_PER,T,Y15-24,G,IT,2025,190.4
A,THS_PER,T,Y15-24,G,LT,2015,28.1
A,THS_PER,T,Y15-24,G,LT,2016,25.1
A,THS_PER,T,Y15-24,G,LT,2017,22.8
A,THS_PER,T,Y15-24,G,LT,2018,22.7
A,THS_PER,T,Y15-24,G,LT,2019,21.5
A,THS_PER,T,Y15-24,G,LT,2020,18.8
A,THS_PER,T,Y15-24,G,LT,2021,18.4
A,THS_PER,T,Y15-24,G,LT,2022,16.7
A,THS_PER,T,Y15-24,G,LT,2023,14.8
A,THS_PER,T,Y15-24,G,LT,2024,19.1
A,THS_PER,T,Y15-24,G,LT,2025,19.5
A,THS_PER,T,Y15-24,G,LU,2015,2.7
A,THS_PER,T,Y15-24,G,LU,2016,1.8
A,THS_PER,T,Y15-24,G,LU,2017,2.2
A,THS_PER,T,Y15-24,G,LU,2018,1.9
A,THS_PER,T,Y15-24,G,LU,2019,2.0
A,THS_PER,T,Y15-24,G,LU,2020,2.1
A,THS_PER,T,Y15-24,G,LU,2021,2.8
A,THS_PER,T,Y15-24,G,LU,2022,3.2
A,THS_PER,T,Y15-24,G,LU,2023,3.3
A,THS_PER,T,Y15-24,G,LU,2024,2.5
A,THS_PER,T,Y15-24,G,LV,2015,13.0
A,THS_PER,T,Y15-24,G,LV,2016,11.5
A,THS_PER,T,Y15-24,G,LV,2017,13.1
A,THS_PER,T,Y15-24,G,LV,2018,10.6
A,THS_PER,T,Y15-24,G,LV,2019,10.4
A,THS_PER,T,Y15-24,G,LV,2020,8.8
A,THS_PER,T,Y15-24,G,LV,2021,10.7
A,THS_PER,T,Y15-24,G,LV,2022,11.9
A,THS_PER,T,Y15-24,G,LV,2023,9.9
A,THS_PER,T,Y15-24,G,LV,2024,8.7
A,THS_PER,T,Y15-24,G,LV,2025,9.7
A,THS_PER,T,Y15-24,G,ME,2015,5.7
A,THS_PER,T,Y15-24,G,ME,2016,5.8
A,THS_PER,T,Y15-24,G,ME,2017,5.5
A,THS_PER,T,Y15-24,G,ME,2018,6.1
A,THS_PER,T,Y15-24,G,ME,2019,6.5
A,THS_PER,T,Y15-24,G,ME,2020,4.1
A,THS_PER,T,Y15-24,G,MK,2015,8.8
A,THS_PER,T,Y15-24,G,MK,2016,8.6
A,THS_PER,T,Y15-24,G,MK,2017,8.9
A,THS_PER,T,Y15-24,G,MK,2018,10.1
A,THS_PER,T,Y15-24,G,MK,2019,10.7
A,THS_PER,T,Y15-24,G,MK,2020,11.1
A,THS_PER,T,Y15-24,G,MK,2021,9.9
A,THS_PER,T,Y15-24,G,MK,2022,10.1
A,THS_PER,T,Y15-24,G,MK,2023,8.8
A,THS_PER,T,Y15-24,G,MK,2024,8.9
A,THS_PER,T,Y15-24,G,MK,2025,9.1
A,THS_PER,T,Y15-24,G,MT,2015,4.2
A,THS_PER,T,Y15-24,G,MT,2016,4.6
A,THS_PER,T,Y15-24,G,MT,2017,4.5
A,THS_PER,T,Y15-24,G,MT,2018,4.3
A,THS_PER,T,Y15-24,G,MT,2019,4.6
A,THS_PER,T,Y15-24,G,MT,2020,4.5
A,THS_PER,T,Y15-24,G,MT,2021,3.8
A,THS_PER,T,Y15-24,G,MT,2022,3.6
A,THS_PER,T,Y15-24,G,MT,2023,3.7
A,THS_PER,T,Y15-24,G,MT,2024,4.8
A,THS_PER,T,Y15-24,G,MT,2025,3.7
A,THS_PER,T,Y15-24,G,NL,2015,365.0
A,THS_PER,T,Y15-24,G,NL,2016,358.3
A,THS_PER,T,Y15-24,G,NL,2017,363.6
A,THS_PER,T,Y15-24,G,NL,2018,381.1
A,THS_PER,T,Y15-24,G,NL,2019,384.2
A,THS_PER,T,Y15-24,G,NL,2020,371.7
A,THS_PER,T,Y15-24,G,NL,2021,481.6
A,THS_PER,T,Y15-24,G,NL,2022,481.9
A,THS_PER,T,Y15-24,G,NL,2023,476.1
A,THS_PER,T,Y15-24,G,NL,2024,457.7
A,THS_PER,T,Y15-24,G,NL,2025,463.1
A,THS_PER,T,Y15-24,G,NO,2015,98.0
A,THS_PER,T,Y15-24,G,NO,2016,90.8
A,THS_PER,T,Y15-24,G,NO,2017,85.2
A,THS_PER,T,Y15-24,G,NO,2018,80.2
A,THS_PER,T,Y15-24,G,NO,2019,80.7
A,THS_PER,T,Y15-24,G,NO,2020,80.9
A,THS_PER,T,Y15-24,G,NO,2021,84.4
A,THS_PER,T,Y15-24,G,NO,2022,87.9
A,THS_PER,T,Y15-24,G,NO,2023,90.5
A,THS_PER,T,Y15-24,G,NO,2024,91.9
A,THS_PER,T,Y15-24,G,NO,2025,89.1
A,THS_PER,T,Y15-24,G,PL,2015,246.9
A,THS_PER,T,Y15-24,G,PL,2016,265.3
A,THS_PER,T,Y15-24,G,PL,2017,251.8
A,THS_PER,T,Y15-24,G,PL,2018,242.2
A,THS_PER,T,Y15-24,G,PL,2019,253.4
A,THS_PER,T,Y15-24,G,PL,2020,219.1
A,THS_PER,T,Y15-24,G,PL,2021,209.9
A,THS_PER,T,Y15-24,G,PL,2022,211.7
A,THS_PER,T,Y15-24,G,PL,2023,200.6
A,THS_PER,T,Y15-24,G,PL,2024,205.6
A,THS_PER,T,Y15-24,G,PL,2025,197.2
A,THS_PER,T,Y15-24,G,PT,2015,57.8
A,THS_PER,T,Y15-24,G,PT,2016,62.5
A,THS_PER,T,Y15-24,G,PT,2017,58.7
A,THS_PER,T,Y15-24,G,PT,2018,62.4
A,THS_PER,T,Y15-24,G,PT,2019,67.5
A,THS_PER,T,Y15-24,G,PT,2020,58.6
A,THS_PER,T,Y15-24,G,PT,2021,60.6
A,THS_PER,T,Y15-24,G,PT,2022,61.5
A,THS_PER,T,Y15-24,G,PT,2023,63.8
A,THS_PER,T,Y15-24,G,PT,2024,65.7
A,THS_PER,T,Y15-24,G,PT,2025,65.0
A,THS_PER,T,Y15-24,G,RO,2015,78.3
A,THS_PER,T,Y15-24,G,RO,2016,70.1
A,THS_PER,T,Y15-24,G,RO,2017,82.8
A,THS_PER,T,Y15-24,G,RO,2018,80.3
A,THS_PER,T,Y15-24,G,RO,2019,83.8
A,THS_PER,T,Y15-24,G,RO,2020,90.9
A,THS_PER,T,Y15-24,G,RO,2021,90.7
A,THS_PER,T,Y15-24,G,RO,2022,82.0
A,THS_PER,T,Y15-24,G,RO,2023,72.9
A,THS_PER,T,Y15-24,G,RO,2024,79.2
A,THS_PER,T,Y15-24,G,RO,2025,76.5
A,THS_PER,T,Y15-24,G,RS,2015,24.4
A,THS_PER,T,Y15-24,G,RS,2016,27.1
A,THS_PER,T,Y15-24,G,RS,2017,30.4
A,THS_PER,T,Y15-24,G,RS,2018,27.4
A,THS_PER,T,Y15-24,G,RS,2019,28.5
A,THS_PER,T,Y15-24,G,RS,2020,28.7
A,THS_PER,T,Y15-24,G,RS,2021,28.9
A,THS_PER,T,Y15-24,G,RS,2022,26.2
A,THS_PER,T,Y15-24,G,RS,2023,29.8
A,THS_PER,T,Y15-24,G,RS,2024,28.6
A,THS_PER,T,Y15-24,G,RS,2025,28.8
A,THS_PER,T,Y15-24,G,SE,2015,95.5
A,THS_PER,T,Y15-24,G,SE,2016,94.5
A,THS_PER,T,Y15-24,G,SE,2017,97.5
A,THS_PER,T,Y15-24,G,SE,2018,95.4
A,THS_PER,T,Y15-24,G,SE,2019,89.9
A,THS_PER,T,Y15-24,G,SE,2020,86.3
A,THS_PER,T,Y15-24,G,SE,2021,89.1
A,THS_PER,T,Y15-24,G,SE,2022,98.6
A,THS_PER,T,Y15-24,G,SE,2023,100.8
A,THS_PER,T,Y15-24,G,SE,2024,92.1
A,THS_PER,T,Y15-24,G,SE,2025,92.3
A,THS_PER,T,Y15-24,G,SI,2015,8.4
A,THS_PER,T,Y15-24,G,SI,2016,9.8
A,THS_PER,T,Y15-24,G,SI,2017,10.1
A,THS_PER,T,Y15-24,G,SI,2018,12.3
A,THS_PER,T,Y15-24,G,SI,2019,14.2
A,THS_PER,T,Y15-24,G,SI,2020,10.6
A,THS_PER,T,Y15-24,G,SI,2021,10.0
A,THS_PER,T,Y15-24,G,SI,2022,10.8
A,THS_PER,T,Y15-24,G,SI,2023,11.2
A,THS_PER,T,Y15-24,G,SI,2024,12.4
A,THS_PER,T,Y15-24,G,SI,2025,11.5
A,THS_PER,T,Y15-24,G,SK,2015,23.6
A,THS_PER,T,Y15-24,G,SK,2016,28.3
A,THS_PER,T,Y15-24,G,SK,2017,23.0
A,THS_PER,T,Y15-24,G,SK,2018,23.4
A,THS_PER,T,Y15-24,G,SK,2019,21.1
A,THS_PER,T,Y15-24,G,SK,2020,20.0
A,THS_PER,T,Y15-24,G,SK,2021,14.5
A,THS_PER,T,Y15-24,G,SK,2022,15.7
A,THS_PER,T,Y15-24,G,SK,2023,16.0
A,THS_PER,T,Y15-24,G,SK,2024,17.6
A,THS_PER,T,Y15-24,G,SK,2025,20.0
A,THS_PER,T,Y15-24,G,TR,2015,719.0
A,THS_PER,T,Y15-24,G,TR,2016,711.6
A,THS_PER,T,Y15-24,G,TR,2017,762.7
A,THS_PER,T,Y15-24,G,TR,2018,781.1
A,THS_PER,T,Y15-24,G,TR,2019,715.0
A,THS_PER,T,Y15-24,G,TR,2020,641.0
A,THS_PER,T,Y15-24,G,TR,2021,747.8
A,THS_PER,T,Y15-24,G,TR,2022,841.0
A,THS_PER,T,Y15-24,G,TR,2023,871.1
A,THS_PER,T,Y15-24,G,TR,2024,937.9
A,THS_PER,T,Y15-24,G,TR,2025,998.8
A,THS_PER,T,Y15-24,G,UK,2015,890.1
A,THS_PER,T,Y15-24,G,UK,2016,874.1
A,THS_PER,T,Y15-24,G,UK,2017,829.6
A,THS_PER,T,Y15-24,G,UK,2018,808.0
A,THS_PER,T,Y15-24,G,UK,2019,793.1
A,THS_PER,T,Y15-24,H,AT,2015,17.8
A,THS_PER,T,Y15-24,H,AT,2016,19.6
A,THS_PER,T,Y15-24,H,AT,2017,17.8
A,THS_PER,T,Y15-24,H,AT,2018,21.2
A,THS_PER,T,Y15-24,H,AT,2019,18.8
A,THS_PER,T,Y15-24,H,AT,2020,19.9
A,THS_PER,T,Y15-24,H,AT,2021,18.5
A,THS_PER,T,Y15-24,H,AT,2022,16.3
A,THS_PER,T,Y15-24,H,AT,2023,15.5
A,THS_PER,T,Y15-24,H,AT,2024,19.0
A,THS_PER,T,Y15-24,H,AT,2025,22.0
A,THS_PER,T,Y15-24,H,BA,2021,3.8
A,THS_PER,T,Y15-24,H,BA,2022,2.4
A,THS_PER,T,Y15-24,H,BA,2023,3.1
A,THS_PER,T,Y15-24,H,BA,2024,2.4
A,THS_PER,T,Y15-24,H,BA,2025,3.0
A,THS_PER,T,Y15-24,H,BE,2015,13.6
A,THS_PER,T,Y15-24,H,BE,2016,13.4
A,THS_PER,T,Y15-24,H,BE,2017,12.5
A,THS_PER,T,Y15-24,H,BE,2018,11.8
A,THS_PER,T,Y15-24,H,BE,2019,15.5
A,THS_PER,T,Y15-24,H,BE,2020,10.0
A,THS_PER,T,Y15-24,H,BE,2021,12.9
A,THS_PER,T,Y15-24,H,BE,2022,15.5
A,THS_PER,T,Y15-24,H,BE,2023,16.2
A,THS_PER,T,Y15-24,H,BE,2024,17.1
A,THS_PER,T,Y15-24,H,BE,2025,18.7
A,THS_PER,T,Y15-24,H,BG,2015,4.0
A,THS_PER,T,Y15-24,H,BG,2016,4.8
A,THS_PER,T,Y15-24,H,BG,2017,6.2
A,THS_PER,T,Y15-24,H,BG,2018,5.1
A,THS_PER,T,Y15-24,H,BG,2019,3.6
A,THS_PER,T,Y15-24,H,BG,2021,3.9
A,THS_PER,T,Y15-24,H,BG,2022,5.2
A,THS_PER,T,Y15-24,H,BG,2023,5.4
A,THS_PER,T,Y15-24,H,BG,2024,4.4
A,THS_PER,T,Y15-24,H,BG,2025,3.1
A,THS_PER,T,Y15-24,H,CH,2015,19.9
A,THS_PER,T,Y15-24,H,CH,2016,19.9
A,THS_PER,T,Y15-24,H,CH,2017,19.1
A,THS_PER,T,Y15-24,H,CH,2018,22.9
A,THS_PER,T,Y15-24,H,CH,2019,20.1
A,THS_PER,T,Y15-24,H,CH,2020,18.7
A,THS_PER,T,Y15-24,H,CH,2021,16.7
A,THS_PER,T,Y15-24,H,CH,2022,16.4
A,THS_PER,T,Y15-24,H,CH,2023,16.5
A,THS_PER,T,Y15-24,H,CH,2024,17.3
A,THS_PER,T,Y15-24,H,CH,2025,18.5
A,THS_PER,T,Y15-24,H,CY,2015,0.6
A,THS_PER,T,Y15-24,H,CY,2016,0.9
A,THS_PER,T,Y15-24,H,CY,2017,0.9
A,THS_PER,T,Y15-24,H,CY,2018,0.7
A,THS_PER,T,Y15-24,H,CY,2019,0.5
A,THS_PER,T,Y15-24,H,CY,2020,0.6
A,THS_PER,T,Y15-24,H,CY,2022,0.7
A,THS_PER,T,Y15-24,H,CY,2023,0.9
A,THS_PER,T,Y15-24,H,CY,2024,1.2
A,THS_PER,T,Y15-24,H,CY,2025,1.1
A,THS_PER,T,Y15-24,H,CZ,2015,16.6
A,THS_PER,T,Y15-24,H,CZ,2016,16.8
A,THS_PER,T,Y15-24,H,CZ,2017,18.9
A,THS_PER,T,Y15-24,H,CZ,2018,17.6
A,THS_PER,T,Y15-24,H,CZ,2019,17.3
A,THS_PER,T,Y15-24,H,CZ,2020,14.8
A,THS_PER,T,Y15-24,H,CZ,2021,15.3
A,THS_PER,T,Y15-24,H,CZ,2022,15.8
A,THS_PER,T,Y15-24,H,CZ,2023,14.0
A,THS_PER,T,Y15-24,H,CZ,2024,17.0
A,THS_PER,T,Y15-24,H,CZ,2025,16.1
A,THS_PER,T,Y15-24,H,DE,2015,124.5
A,THS_PER,T,Y15-24,H,DE,2016,149.1
A,THS_PER,T,Y15-24,H,DE,2017,147.8
A,THS_PER,T,Y15-24,H,DE,2018,154.7
A,THS_PER,T,Y15-24,H,DE,2019,162.7
A,THS_PER,T,Y15-24,H,DE,2020,141.9
A,THS_PER,T,Y15-24,H,DE,2021,145.2
A,THS_PER,T,Y15-24,H,DE,2022,153.5
A,THS_PER,T,Y15-24,H,DE,2023,153.9
